Box,Folder,item,accession number,Title,Play dates,Year,Written by,Director,Location,Notes,Multiplay,Non-Theatrical,era,era,height,width
2,31,6,dra037-s01-b002-f031-i06-p0003,Caesar and Cleopatra,Jan. 30-31 & Feb. 1-3,1957,"""Shaw, George Bernard""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1552,2048
2,31,6,dra037-s01-b002-f031-i06-p0004,Caesar and Cleopatra,Jan. 30-31 & Feb. 1-3,1957,"""Shaw, George Bernard""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1552,2048
2,31,6,dra037-s01-b002-f031-i06-p0005,Caesar and Cleopatra,Jan. 30-31 & Feb. 1-3,1957,"""Shaw, George Bernard""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1552,2048
2,31,6,dra037-s01-b002-f031-i06-p0006,Caesar and Cleopatra,Jan. 30-31 & Feb. 1-3,1957,"""Shaw, George Bernard""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1552,2048
2,31,6,dra037-s01-b002-f031-i06-p0007,Caesar and Cleopatra,Jan. 30-31 & Feb. 1-3,1957,"""Shaw, George Bernard""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1568,2048
2,31,6,dra037-s01-b002-f031-i06-p0008,Caesar and Cleopatra,Jan. 30-31 & Feb. 1-3,1957,"""Shaw, George Bernard""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1567,2048
2,31,7,dra037-s01-b002-f031-i07-p0001,Charles XII,Apr. 10-14,1957,"""Strindberg, August""",,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production.,,,,founding_era,2048,1342
2,31,7,dra037-s01-b002-f031-i07-p0002,Charles XII,Apr. 10-14,1957,"""Strindberg, August""",,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production.,,,,founding_era,1509,2048
2,31,7,dra037-s01-b002-f031-i07-p0003,Charles XII,Apr. 10-14,1957,"""Strindberg, August""",,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production.,,,,founding_era,2048,1404
2,31,8,dra037-s01-b002-f031-i08-p0001,Right You Are If You Think You Are,Apr. 22-27,1957,"""Pirandello, Luigi""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1392
2,31,8,dra037-s01-b002-f031-i08-p0002,Right You Are If You Think You Are,Apr. 22-27,1957,"""Pirandello, Luigi""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1529,2048
2,31,8,dra037-s01-b002-f031-i08-p0003,Right You Are If You Think You Are,Apr. 22-27,1957,"""Pirandello, Luigi""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1529,2048
2,31,8,dra037-s01-b002-f031-i08-p0004,Right You Are If You Think You Are,Apr. 22-27,1957,"""Pirandello, Luigi""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1537,2048
2,31,8,dra037-s01-b002-f031-i08-p0005,Right You Are If You Think You Are,Apr. 22-27,1957,"""Pirandello, Luigi""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1537,2048
2,31,8,dra037-s01-b002-f031-i08-p0006,Right You Are If You Think You Are,Apr. 22-27,1957,"""Pirandello, Luigi""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1537,2048
2,31,8,dra037-s01-b002-f031-i08-p0007,Right You Are If You Think You Are,Apr. 22-27,1957,"""Pirandello, Luigi""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1537,2048
2,31,8,dra037-s01-b002-f031-i08-p0008,Right You Are If You Think You Are,Apr. 22-27,1957,"""Pirandello, Luigi""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1537,2048
2,31,9,dra037-s01-b002-f031-i09-p0001,The Tragedy of King Lear,May 8-11,1957,William Shakespeare,Cary Clasz,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,864
2,32,1,dra037-s01-b002-f032-i01-p0001,Clay fot the Statues of Saints,Oct. 23-26,1957,"""Caldwell, Joseph""",,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production.,,,,founding_era,2048,754
2,32,2,dra037-s01-b002-f032-i02-p0001,Happy as Larry,Nov. 6-9,1957,"""MacDonagh, Donagh""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1352
2,32,2,dra037-s01-b002-f032-i02-p0002,Happy as Larry,Nov. 6-9,1957,"""MacDonagh, Donagh""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1520,2048
2,32,2,dra037-s01-b002-f032-i02-p0003,Happy as Larry,Nov. 6-9,1957,"""MacDonagh, Donagh""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1520,2048
2,32,2,dra037-s01-b002-f032-i02-p0004,Happy as Larry,Nov. 6-9,1957,"""MacDonagh, Donagh""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1520,2048
2,32,2,dra037-s01-b002-f032-i02-p0005,Happy as Larry,Nov. 6-9,1957,"""MacDonagh, Donagh""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1520,2048
2,32,2,dra037-s01-b002-f032-i02-p0006,Happy as Larry,Nov. 6-9,1957,"""MacDonagh, Donagh""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1520,2048
2,32,2,dra037-s01-b002-f032-i02-p0007,Happy as Larry,Nov. 6-9,1957,"""MacDonagh, Donagh""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1520,2048
2,32,2,dra037-s01-b002-f032-i02-p0008,Happy as Larry,Nov. 6-9,1957,"""MacDonagh, Donagh""",Constance Welch,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1520,2048
2,32,3,dra037-s01-b002-f032-i03-p0001,Dierdre of the Sorrows,Nov. 13-16,1957,"""Synge, John M.""",Vida Ann Vliet,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production. ,,,,founding_era,2048,871
2,32,4,dra037-s01-b002-f032-i04-p0001,Winter's End,Dec. 4-7,1957,"""Allen, Ralph""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production. ,,,,founding_era,2048,868
2,32,5,dra037-s01-b002-f032-i05-p0001,Love in Buffalo,Jan. 15-19,1958,,Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1350
2,32,5,dra037-s01-b002-f032-i05-p0002,Love in Buffalo,Jan. 15-19,1958,,Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,5,dra037-s01-b002-f032-i05-p0003,Love in Buffalo,Jan. 15-19,1958,,Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,5,dra037-s01-b002-f032-i05-p0004,Love in Buffalo,Jan. 15-19,1958,,Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,5,dra037-s01-b002-f032-i05-p0005,Love in Buffalo,Jan. 15-19,1958,,Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,5,dra037-s01-b002-f032-i05-p0006,Love in Buffalo,Jan. 15-19,1958,,Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,5,dra037-s01-b002-f032-i05-p0007,Love in Buffalo,Jan. 15-19,1958,,Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1540,2048
2,32,5,dra037-s01-b002-f032-i05-p0008,Love in Buffalo,Jan. 15-19,1958,,Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,32,6,dra037-s01-b002-f032-i06-p0001,Easter,Jan. 22-25,1958,"""Strindberg, August""",,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production. Directed by Wolodymyr Lysniak.,,,,founding_era,2048,756
2,32,7,dra037-s01-b002-f032-i07-p0001,The Three Sisters,Feb. 19-22,1958,"""Chekov, Anton""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1368
2,32,7,dra037-s01-b002-f032-i07-p0002,The Three Sisters,Feb. 19-22,1958,"""Chekov, Anton""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1545,2048
2,32,7,dra037-s01-b002-f032-i07-p0003,The Three Sisters,Feb. 19-22,1958,"""Chekov, Anton""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1545,2048
2,32,7,dra037-s01-b002-f032-i07-p0004,The Three Sisters,Feb. 19-22,1958,"""Chekov, Anton""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,32,7,dra037-s01-b002-f032-i07-p0005,The Three Sisters,Feb. 19-22,1958,"""Chekov, Anton""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,32,7,dra037-s01-b002-f032-i07-p0006,The Three Sisters,Feb. 19-22,1958,"""Chekov, Anton""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1523,2048
2,32,7,dra037-s01-b002-f032-i07-p0007,The Three Sisters,Feb. 19-22,1958,"""Chekov, Anton""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,32,7,dra037-s01-b002-f032-i07-p0008,The Three Sisters,Feb. 19-22,1958,"""Chekov, Anton""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1526,2048
2,32,8,dra037-s01-b002-f032-i08-p0001,The House of Bernarda Alba,Mar. 12-15,1958,"""Garcia Lorca, Federico""",Edward Trach,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production. ,,,,founding_era,2048,811
2,32,9,dra037-s01-b002-f032-i09-p0001,J. B.,Apr. 22-26,1958,"""MacLeish, Archibald""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1333
2,32,9,dra037-s01-b002-f032-i09-p0002,J. B.,Apr. 22-26,1958,"""MacLeish, Archibald""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,9,dra037-s01-b002-f032-i09-p0003,J. B.,Apr. 22-26,1958,"""MacLeish, Archibald""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,9,dra037-s01-b002-f032-i09-p0004,J. B.,Apr. 22-26,1958,"""MacLeish, Archibald""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,9,dra037-s01-b002-f032-i09-p0005,J. B.,Apr. 22-26,1958,"""MacLeish, Archibald""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1547,2048
2,32,9,dra037-s01-b002-f032-i09-p0006,J. B.,Apr. 22-26,1958,"""MacLeish, Archibald""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1544,2048
2,32,9,dra037-s01-b002-f032-i09-p0007,J. B.,Apr. 22-26,1958,"""MacLeish, Archibald""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1550,2048
2,32,9,dra037-s01-b002-f032-i09-p0008,J. B.,Apr. 22-26,1958,"""MacLeish, Archibald""",Donald Oenslager,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1535,2048
2,32,10,dra037-s01-b002-f032-i10-p0001,Rachel's Summer,,,"""Sproat, Ronald""","""Lyle Dye, Jr.""","""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,757
2,32,11,dra037-s01-b002-f032-i11-p0001,Out of the Frying Pan,May 27-28,1958,"""Swann, Francis""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,754
2,32,12,dra037-s01-b002-f032-i12-p0001,Marco Millions,May 14-17,1958,"""O'Neill, Eugene""",Rom Linney,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Production.,,,,founding_era,2048,780
2,32,13,dra037-s01-b002-f032-i13-p0001,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1362
2,32,13,dra037-s01-b002-f032-i13-p0002,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,32,13,dra037-s01-b002-f032-i13-p0003,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,32,13,dra037-s01-b002-f032-i13-p0004,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,32,13,dra037-s01-b002-f032-i13-p0005,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,32,13,dra037-s01-b002-f032-i13-p0006,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,32,13,dra037-s01-b002-f032-i13-p0007,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,32,13,dra037-s01-b002-f032-i13-p0008,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,32,13,dra037-s01-b002-f032-i13-p0009,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,32,13,dra037-s01-b002-f032-i13-p0010,Danton's Death,Nov. 13-16,1958,"""Buechner, Georg""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1532,2048
2,33,1,dra037-s01-b002-f033-i01-p0001,Tore Segelcke in Theatre Individuel,Sep. 28,1958,,,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,841
2,33,2,dra037-s01-b002-f033-i02-p0001,"""Patience or """"Bunthorne's Bride""",,,W.S. Gilbert and Sir Arthur Sullivan,Wandalie Henshaw,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Production. ,,,,founding_era,2048,598
2,33,3,dra037-s01-b002-f033-i03-p0001,Borak,,,"""Hock, Robert D.""",John G. Fisher,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Production.  ,,,,founding_era,2048,595
2,33,4,dra037-s01-b002-f033-i04-p0001,Legend of Lovers,Nov. 5-8,1958,"""Anouilh, Jean""",Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1359
2,33,4,dra037-s01-b002-f033-i04-p0002,Legend of Lovers,Nov. 5-8,1958,"""Anouilh, Jean""",Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1524,2048
2,33,4,dra037-s01-b002-f033-i04-p0003,Legend of Lovers,Nov. 5-8,1958,"""Anouilh, Jean""",Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1525,2048
2,33,4,dra037-s01-b002-f033-i04-p0004,Legend of Lovers,Nov. 5-8,1958,"""Anouilh, Jean""",Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1519,2048
2,33,4,dra037-s01-b002-f033-i04-p0005,Legend of Lovers,Nov. 5-8,1958,"""Anouilh, Jean""",Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1526,2048
2,33,4,dra037-s01-b002-f033-i04-p0006,Legend of Lovers,Nov. 5-8,1958,"""Anouilh, Jean""",Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1546,2048
2,33,4,dra037-s01-b002-f033-i04-p0007,Legend of Lovers,Nov. 5-8,1958,"""Anouilh, Jean""",Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1531,2048
2,33,4,dra037-s01-b002-f033-i04-p0008,Legend of Lovers,Nov. 5-8,1958,"""Anouilh, Jean""",Nikos Psacharopoulos,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1547,2048
2,33,5,dra037-s01-b002-f033-i05-p0001,The Cherry Orchard,November,1958,"""Chekov, Anton""",Francine Parker,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production.  ,,,,founding_era,2048,1121
2,33,6,dra037-s01-b002-f033-i06-p0001,The Race,Dec. 3-6,1958,"""Braun, Saul M.""",Barry Knower,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1295
2,33,6,dra037-s01-b002-f033-i06-p0002,The Race,Dec. 3-6,1958,"""Braun, Saul M.""",Barry Knower,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1618,2048
2,33,6,dra037-s01-b002-f033-i06-p0003,The Race,Dec. 3-6,1958,"""Braun, Saul M.""",Barry Knower,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1248
2,33,8,dra037-s01-b002-f033-i08-p0001,Idyll,Feb. 11-14,1959,"""Munn, Gary""",Mary Jean Parson,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1343
2,33,8,dra037-s01-b002-f033-i08-p0002,Idyll,Feb. 11-14,1959,"""Munn, Gary""",Mary Jean Parson,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1596,2048
2,33,8,dra037-s01-b002-f033-i08-p0003,Idyll,Feb. 11-14,1959,"""Munn, Gary""",Mary Jean Parson,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1303
2,33,9,dra037-s01-b002-f033-i09-p0001,The Shomakers Holiday or The Gentle Craft,February,1959,"""Dekker, Thomas""",Leland Starnes,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Workshop Production.  ,,,,founding_era,2048,755
2,33,10,dra037-s01-b002-f033-i10-p0001,The Blind Man on the Corner,April,1959,"""Gellens, Jay""",John Cunningham,"""Yale  School of Drama, Yale Repertory Theatre""",A Drama 140 Production.  ,,,,founding_era,2048,600
2,33,11,dra037-s01-b002-f033-i11-p0001,Winterset,May 13-16,1959,"""Anderson, Maxwell""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1362
2,33,11,dra037-s01-b002-f033-i11-p0002,Winterset,May 13-16,1959,"""Anderson, Maxwell""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,33,11,dra037-s01-b002-f033-i11-p0003,Winterset,May 13-16,1959,"""Anderson, Maxwell""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,33,11,dra037-s01-b002-f033-i11-p0004,Winterset,May 13-16,1959,"""Anderson, Maxwell""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,33,11,dra037-s01-b002-f033-i11-p0005,Winterset,May 13-16,1959,"""Anderson, Maxwell""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,33,11,dra037-s01-b002-f033-i11-p0006,Winterset,May 13-16,1959,"""Anderson, Maxwell""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,33,11,dra037-s01-b002-f033-i11-p0007,Winterset,May 13-16,1959,"""Anderson, Maxwell""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1533,2048
2,33,11,dra037-s01-b002-f033-i11-p0008,Winterset,May 13-16,1959,"""Anderson, Maxwell""",F. Curtis Canfield,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1542,2048
2,33,12,dra037-s01-b002-f033-i12-p0001,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1357
2,33,12,dra037-s01-b002-f033-i12-p0002,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1528,2048
2,33,12,dra037-s01-b002-f033-i12-p0003,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1528,2048
2,33,12,dra037-s01-b002-f033-i12-p0004,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1528,2048
2,33,12,dra037-s01-b002-f033-i12-p0005,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1528,2048
2,33,12,dra037-s01-b002-f033-i12-p0006,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1528,2048
2,33,12,dra037-s01-b002-f033-i12-p0007,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1528,2048
2,33,12,dra037-s01-b002-f033-i12-p0008,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1528,2048
2,33,12,dra037-s01-b002-f033-i12-p0009,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1528,2048
2,33,12,dra037-s01-b002-f033-i12-p0010,Grand Tour,Apr. 30-May 1 -2 & Jun. 5-6,1959,"""Maltby, Richard and Shire, David""",William Francisco,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,1563,2048
2,34,1,dra037-s01-b002-f034-i01-p0001,The Importance of Being Earnest,Nov. 11-14,1959,"""Wilde, Oscar""",Frank McMullan,"""Yale  School of Drama, Yale Repertory Theatre""",,,,,founding_era,2048,1371
