Box	Folder	Item	Accession number	Title	Play dates	Year	Written by	Directed by	Company	Notes	Multiplay	Non-Theatrical	Era
10	121	1	dra037-s01-b010-f121-i01-p0026	Hamlet	Oct. 8-31	1992	"Shakespeare, William"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	121	1	dra037-s01-b010-f121-i01-p0027	Hamlet	Oct. 8-31	1992	"Shakespeare, William"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	121	1	dra037-s01-b010-f121-i01-p0028	Hamlet	Oct. 8-31	1992	"Shakespeare, William"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	121	2	dra037-s01-b010-f121-i02-p0001	The Seagull	Nov. 3-7	1992	"Chekhov, Anton"	"Moscone, Jonathan"	Yale School of Drama	Translated by Ronald Hingley.			stan_wojewodski
10	121	2	dra037-s01-b010-f121-i02-p0002	The Seagull	Nov. 3-7	1992	"Chekhov, Anton"	"Moscone, Jonathan"	Yale School of Drama	Translated by Ronald Hingley.			stan_wojewodski
10	121	2	dra037-s01-b010-f121-i02-p0003	The Seagull	Nov. 3-7	1992	"Chekhov, Anton"	"Moscone, Jonathan"	Yale School of Drama	Translated by Ronald Hingley.			stan_wojewodski
10	121	2	dra037-s01-b010-f121-i02-p0004	The Seagull	Nov. 3-7	1992	"Chekhov, Anton"	"Moscone, Jonathan"	Yale School of Drama	Translated by Ronald Hingley.			stan_wojewodski
10	121	2	dra037-s01-b010-f121-i02-p0005	The Seagull	Nov. 3-7	1992	"Chekhov, Anton"	"Moscone, Jonathan"	Yale School of Drama	Translated by Ronald Hingley.			stan_wojewodski
10	121	2	dra037-s01-b010-f121-i02-p0006	The Seagull	Nov. 3-7	1992	"Chekhov, Anton"	"Moscone, Jonathan"	Yale School of Drama	Translated by Ronald Hingley.			stan_wojewodski
10	122	1	dra037-s01-b010-f122-i01-p0001	Struggle of the Dogs and the Black	Nov. 12-14	1992	"Koltes, Bernard-Marie"	"Randich, Jean"	Yale School of Drama				stan_wojewodski
10	122	1	dra037-s01-b010-f122-i01-p0002	Struggle of the Dogs and the Black	Nov. 12-14	1992	"Koltes, Bernard-Marie"	"Randich, Jean"	Yale School of Drama				stan_wojewodski
10	122	1	dra037-s01-b010-f122-i01-p0003	Struggle of the Dogs and the Black	Nov. 12-14	1992	"Koltes, Bernard-Marie"	"Randich, Jean"	Yale School of Drama				stan_wojewodski
10	122	1	dra037-s01-b010-f122-i01-p0004	Struggle of the Dogs and the Black	Nov. 12-14	1992	"Koltes, Bernard-Marie"	"Randich, Jean"	Yale School of Drama				stan_wojewodski
10	122	2	dra037-s01-b010-f122-i02-p0001	Defiling Watercress	Nov. 19-21	1992	"Dolan, Anna"	"Vasen, Tim"	Yale School of Drama				stan_wojewodski
10	122	2	dra037-s01-b010-f122-i02-p0002	Defiling Watercress	Nov. 19-21	1992	"Dolan, Anna"	"Vasen, Tim"	Yale School of Drama				stan_wojewodski
10	122	2	dra037-s01-b010-f122-i02-p0003	Defiling Watercress	Nov. 19-21	1992	"Dolan, Anna"	"Vasen, Tim"	Yale School of Drama				stan_wojewodski
10	122	2	dra037-s01-b010-f122-i02-p0004	Defiling Watercress	Nov. 19-21	1992	"Dolan, Anna"	"Vasen, Tim"	Yale School of Drama				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0001	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0002	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0003	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0004	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0005	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0006	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0007	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0008	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0009	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0010	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0011	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0012	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0013	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0014	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0015	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0016	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0017	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0018	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0019	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0020	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0021	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0022	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0023	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0024	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0025	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0026	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0027	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0028	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0029	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0030	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0031	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	3	dra037-s01-b010-f122-i03-p0032	The Colored Museum	Nov. 27-Dec. 19	1992	"Wolfe, George C."	"Douglass, Donald"	Yale Repertory Theatre				stan_wojewodski
10	122	4	dra037-s01-b010-f122-i04-p0001	Titus Andronicus	Dec. 3-5	1992	"Shakespeare, William"	"Mladenovic, Milos"	Yale School of Drama				stan_wojewodski
10	122	4	dra037-s01-b010-f122-i04-p0002	Titus Andronicus	Dec. 3-5	1992	"Shakespeare, William"	"Mladenovic, Milos"	Yale School of Drama				stan_wojewodski
10	122	4	dra037-s01-b010-f122-i04-p0003	Titus Andronicus	Dec. 3-5	1992	"Shakespeare, William"	"Mladenovic, Milos"	Yale School of Drama				stan_wojewodski
10	122	4	dra037-s01-b010-f122-i04-p0004	Titus Andronicus	Dec. 3-5	1992	"Shakespeare, William"	"Mladenovic, Milos"	Yale School of Drama				stan_wojewodski
10	122	5	dra037-s01-b010-f122-i05-p0001	Macbeth	Dec. 16-18	1992	"Shakespeare, William"	"Joshi, Rosa"	Yale School of Drama				stan_wojewodski
10	122	5	dra037-s01-b010-f122-i05-p0002	Macbeth	Dec. 16-18	1992	"Shakespeare, William"	"Joshi, Rosa"	Yale School of Drama				stan_wojewodski
10	122	5	dra037-s01-b010-f122-i05-p0003	Macbeth	Dec. 16-18	1992	"Shakespeare, William"	"Joshi, Rosa"	Yale School of Drama				stan_wojewodski
10	122	5	dra037-s01-b010-f122-i05-p0004	Macbeth	Dec. 16-18	1992	"Shakespeare, William"	"Joshi, Rosa"	Yale School of Drama				stan_wojewodski
10	123	1	dra037-s01-b010-f123-i01-p0001	Don Juan	Jan 26-30	1993	Molière	"Kaplan, Jane"	Yale School of Drama				stan_wojewodski
10	123	1	dra037-s01-b010-f123-i01-p0002	Don Juan	Jan 26-30	1993	Molière	"Kaplan, Jane"	Yale School of Drama				stan_wojewodski
10	123	1	dra037-s01-b010-f123-i01-p0003	Don Juan	Jan 26-30	1993	Molière	"Kaplan, Jane"	Yale School of Drama				stan_wojewodski
10	123	2	dra037-s01-b010-f123-i02-p0001	The Ghost Sonata	Feb. 2-6	1993	"Strindberg, August"	"Gister, Earle R."	Yale School of Drama	Translated by Evert Sprinchorn.			stan_wojewodski
10	123	2	dra037-s01-b010-f123-i02-p0002	The Ghost Sonata	Feb. 2-6	1993	"Strindberg, August"	"Gister, Earle R."	Yale School of Drama	Translated by Evert Sprinchorn.			stan_wojewodski
10	123	2	dra037-s01-b010-f123-i02-p0003	The Ghost Sonata	Feb. 2-6	1993	"Strindberg, August"	"Gister, Earle R."	Yale School of Drama	Translated by Evert Sprinchorn.			stan_wojewodski
10	123	2	dra037-s01-b010-f123-i02-p0004	The Ghost Sonata	Feb. 2-6	1993	"Strindberg, August"	"Gister, Earle R."	Yale School of Drama	Translated by Evert Sprinchorn.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0001	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0002	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0003	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0004	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0005	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0006	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0007	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0008	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0009	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0010	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0011	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0012	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0013	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0014	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0015	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0016	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0017	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0018	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0019	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0020	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0021	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0022	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0023	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0024	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0025	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0026	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0027	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0028	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0029	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	3	dra037-s01-b010-f123-i03-p0030	Saint Joan of the Stockyards	Feb. 18-Mar. 13	1993	"Brecht, Bertolt"	"Diamond, Liz"	Yale Repertory Theatre	Translated by Paul Schmidt.			stan_wojewodski
10	123	4	dra037-s01-b010-f123-i04-p0001	A Midsummer Night's Dream	Feb. 25-27	1993	"Shakespeare, William"	"Atabi, Kamyar"	Yale School of Drama				stan_wojewodski
10	123	4	dra037-s01-b010-f123-i04-p0002	A Midsummer Night's Dream	Feb. 25-27	1993	"Shakespeare, William"	"Atabi, Kamyar"	Yale School of Drama				stan_wojewodski
10	123	4	dra037-s01-b010-f123-i04-p0003	A Midsummer Night's Dream	Feb. 25-27	1993	"Shakespeare, William"	"Atabi, Kamyar"	Yale School of Drama				stan_wojewodski
10	123	4	dra037-s01-b010-f123-i04-p0004	A Midsummer Night's Dream	Feb. 25-27	1993	"Shakespeare, William"	"Atabi, Kamyar"	Yale School of Drama				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0001	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0002	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0003	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0004	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0005	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0006	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0007	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0008	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0009	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0010	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0011	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0012	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0013	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0014	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0015	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0016	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0017	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0018	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0019	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0020	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0021	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0022	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0023	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	1	dra037-s01-b010-f124-i01-p0024	Escape from Happiness	Mar. 25-Apr.17	1993	"Walker, George F."	"Lewis, Irene"	Yale Repertory Theatre				stan_wojewodski
10	124	2	dra037-s01-b010-f124-i02-p0001	Fuente Ovejuna	Apr. 27-May 1	1993	"Vega, Lope de"	"Shapiro, Anna D."	Yale School of Drama	Translated by Jill Booty.			stan_wojewodski
10	124	2	dra037-s01-b010-f124-i02-p0002	Fuente Ovejuna	Apr. 27-May 1	1993	"Vega, Lope de"	"Shapiro, Anna D."	Yale School of Drama	Translated by Jill Booty.			stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0001	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0002	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0003	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0004	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0005	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0006	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0007	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0008	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0009	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0010	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0011	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0012	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0013	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0014	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0015	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0016	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
10	124	3	dra037-s01-b010-f124-i03-p0017	The Baltimore Waltz	Apr. 29-May 22	1993	"Vogel, Paula"	"Wojewodski, Jr., Stan"	Yale Repertory Theatre				stan_wojewodski
