Box	Folder	Filename	Title	Play dates	Year	Written by	Directed by	Company	Location	Notes	Multiplay	Non-Theatrical	Era	also scanned
		YRT_2008-09_salesman-0003	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0004	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0005	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0006	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0007	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0008	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0009	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0010	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0011	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0012	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0013	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0014	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0015	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0016	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0017	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0018	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0019	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0020	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2008-09_salesman-0021	Death of a Salesman	Apr. 24 - May 23	2009	"Miller, Arthur"	"Bundy, James"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_wilder-0000	"Ah, Americans! | Man in Love | The State of Affairs"	Dec. 18 - 20	2008	"Miroshnik, Meg | Anderson, Christina | Guha, Dipika"	"Brathwaite, Charlotte | McQuilken, Michael | Brain, Devin"	Yale School of Drama	"Yale School of Drama, New Theater"	"Drama 50s Lab, Wilder, Thornton Festival"	y		james_bundy	
		YSD_2008-09_wilder-0001	"Ah, Americans! | Man in Love | The State of Affairs"	Dec. 18 - 20	2008	"Miroshnik, Meg | Anderson, Christina | Guha, Dipika"	"Brathwaite, Charlotte | McQuilken, Michael | Brain, Devin"	Yale School of Drama	"Yale School of Drama, New Theater"	"Drama 50s Lab, Wilder, Thornton Festival"	y		james_bundy	
		YSD_2008-09_tempest-0000	The Tempest	Apr. 17&18	2009	"Shakespeare, William"	"Wineman, Jen"	Yale School of Drama	"Yale School of Drama, New Theater"				james_bundy	
		YSD_2008-09_tempest-0001	The Tempest	Apr. 17&18	2009	"Shakespeare, William"	"Wineman, Jen"	Yale School of Drama	"Yale School of Drama, New Theater"				james_bundy	
		YSD_2008-09_rubles-0000	Rubles	Apr. 29 - May 1	2009	"Rocamora, Carol"	"MacIntosh, Joan"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2008-09_rubles-0001	Rubles	Apr. 29 - May 1	2009	"Rocamora, Carol"	"MacIntosh, Joan"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2008-09_robbers-0000	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"	"Adapted by Jacob Gallagher-Ross and Wolff, Becca"	 		james_bundy	
		YSD_2008-09_robbers-0001	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0002	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0003	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0004	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0005	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0006	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0007	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0008	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0009	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0010	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_robbers-0011	The Robbers	Dec. 12 - 18	2008	"Schiller, Friedrich"	"Wolff, Becca"	Yale School of Drama	"Yale School of Drama, Yale Repertory Theatre"				james_bundy	
		YSD_2008-09_paradiselost-0000	Paradise Lost	Mar. 26-28	2009	"Odets, Clifford"	"Vasen, Tim"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2008-09_paradiselost-0001	Paradise Lost	Mar. 26-28	2009	"Odets, Clifford"	"Vasen, Tim"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2008-09_manman-0000	Man = Man	Oct. 28 - Nov. 1	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	Y
		YSD_2008-09_manman-0001	Man = Man	Oct. 28 - Nov. 2	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0002	Man = Man	Oct. 28 - Nov. 3	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0003	Man = Man	Oct. 28 - Nov. 4	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0004	Man = Man	Oct. 28 - Nov. 5	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0005	Man = Man	Oct. 28 - Nov. 6	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0006	Man = Man	Oct. 28 - Nov. 7	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0007	Man = Man	Oct. 28 - Nov. 8	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0008	Man = Man	Oct. 28 - Nov. 9	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0009	Man = Man	Oct. 28 - Nov. 10	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0010	Man = Man	Oct. 28 - Nov. 11	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_manman-0011	Man = Man	Oct. 28 - Nov. 12	2008	"Brecht, Bertolt"	"Pearson, Erik"	Yale School of Drama	"Yale School of Drama, New Theater"	Translated by Gerhard Nellhaus			james_bundy	
		YSD_2008-09_hamlet-0000	Hamlet	Mar. 19-21	2009	"Shakespeare, William"	"Mirto, Christopher"	Yale School of Drama	"Yale School of Drama, New Theater"	"Adapted by Mirto, Christopher and Brian Valencia"	 		james_bundy	
		YSD_2008-09_hamlet-0001	Hamlet	Mar. 19-21	2009	"Shakespeare, William"	"Mirto, Christopher"	Yale School of Drama	"Yale School of Drama, New Theater"	"Adapted by Mirto, Christopher and Brian Valencia"			james_bundy	
		YSD_2008-09_jelly-0000	Jelly's Last Jam	Feb. 13-18	2009	"Wolfe, George C. | Birkenhead, Susan"	"McGregor, Patricia"	Yale School of Drama	Yale School of Drama 				james_bundy	
		YSD_2008-09_jelly-0001	Jelly's Last Jam	Feb. 13-18	2009	"Wolfe, George C. | Birkenhead, Susan"	"McGregor, Patricia"	Yale School of Drama	Yale School of Drama 				james_bundy	
		YSD_2008-09_jelly-0002	Jelly's Last Jam	Feb. 13-18	2009	"Wolfe, George C. | Birkenhead, Susan"	"McGregor, Patricia"	Yale School of Drama	Yale School of Drama 				james_bundy	
		YSD_2008-09_jelly-0003	Jelly's Last Jam	Feb. 13-18	2009	"Wolfe, George C. | Birkenhead, Susan"	"McGregor, Patricia"	Yale School of Drama	Yale School of Drama 				james_bundy	
		YSD_2008-09_jelly-0004	Jelly's Last Jam	Feb. 13-18	2009	"Wolfe, George C. | Birkenhead, Susan"	"McGregor, Patricia"	Yale School of Drama	Yale School of Drama 				james_bundy	
		YSD_2008-09_jelly-0005	Jelly's Last Jam	Feb. 13-18	2009	"Wolfe, George C. | Birkenhead, Susan"	"McGregor, Patricia"	Yale School of Drama	Yale School of Drama 				james_bundy	
		YSD_2008-09_jelly-0006	Jelly's Last Jam	Feb. 13-18	2009	"Wolfe, George C. | Birkenhead, Susan"	"McGregor, Patricia"	Yale School of Drama	Yale School of Drama 				james_bundy	
		YSD_2008-09_jelly-0007	Jelly's Last Jam	Feb. 13-18	2009	"Wolfe, George C. | Birkenhead, Susan"	"McGregor, Patricia"	Yale School of Drama	Yale School of Drama 				james_bundy	
		YSD_2008-09_LLL-0000	Love's Labour's Lost	Feb. 12-14	2009	"Shakespeare, William"	"Jou, Jesse"	Yale School of Drama	"Yale School of Drama, New Theater"				james_bundy	
		YSD_2008-09_LLL-0001	Love's Labour's Lost	Feb. 12-14	2009	"Shakespeare, William"	"Jou, Jesse"	Yale School of Drama	"Yale School of Drama, New Theater"				james_bundy	
		YSD_2008-09_cygnus-0000	Cygnus	Dec. 11-13	2008	"Stanton, Susan Soon He"	"Mirto, Christopher"	Yale School of Drama	Yale School of Drama				james_bundy	
		YSD_2008-09_cygnus-0001	Cygnus	Dec. 11-13	2008	"Stanton, Susan Soon He"	"Mirto, Christopher"	Yale School of Drama	Yale School of Drama				james_bundy	
		YSD_2008-09_currentwar-0000	The Current War: A Musical	Dec. 4-6	2008	"Mitnick, Michael"	"Wineman, Jen"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2008-09_currentwar-0001	The Current War: A Musical	Dec. 4-6	2008	"Mitnick, Michael"	"Wineman, Jen"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2008-09_evenmaybetammy-0000	"Even Maybe Tammy (or, A Cockamamie Bucket of Ruckus)"	Feb. 5-7	2008	"Bayes, Christopher and The Company"	"Bayes, Christopher"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2008-09_evenmaybetammy-0001	"Even Maybe Tammy (or, A Cockamamie Bucket of Ruckus)"	Feb. 5-7	2008	"Bayes, Christopher and The Company"	"Bayes, Christopher"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2008-09_carlotta-0000	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0001	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0002	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0003	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0004	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0005	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0006	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0007	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0008	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0009	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0010	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0011	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_carlotta-0012	American Catnip | The Bedtrick | The French Play	May 8-17	2009	"Brickman, Mattie | Moses, Matt | Risco, Gonzalo Rodrigues"	"Wolff, Becca | Pearson, Erik | McGregor, Patricia"	Yale School of Drama	"Yale School of Drama, New Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2008-09_99ways-0000	99 Ways to Fuck a Swan	Nov. 20-22	2008	"Rosenstock, Kim"	"Jou, Jesse"	Yale School of Drama	"Yale School of Drama, New Theater"				james_bundy	
		YSD_2008-09_99ways-0001	100 Ways to Fuck a Swan	Nov. 20-22	2008	"Rosenstock, Kim"	"Jou, Jesse"	Yale School of Drama	"Yale School of Drama, New Theater"				james_bundy	
		YSD_2008-09_3sisters-0000	The Three Sisters	Oct. 9-11	2008	"Chekhov, Anton"	"Van Lieu, Ron"	Yale School of Drama	"Yale School of Drama, New Theater"	"Translated by Rocamora, Carol"			james_bundy	
		YSD_2008-09_3sisters-0001	The Three Sisters	Oct. 9-11	2008	"Chekhov, Anton"	"Van Lieu, Ron"	Yale School of Drama	"Yale School of Drama, New Theater"	"Translated by Rocamora, Carol"			james_bundy	
		YRT_2009-10_masterbuilder-0001	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0002	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0003	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0004	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0005	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0006	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0007	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0008	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0009	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0010	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0011	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0012	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0013	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0014	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0015	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2009-10_masterbuilder-0016	The Master Builder	Sep. 18 - Oct. 10	2009	"Ibsen, Henrik"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
